"hrgcode","hrg","trim.el","trim.nel","nelshortst","perc.nelshortst","tariff.op","tariff.dcel","tariff.dc","tariff.el","tariff.nel","tariff.overtrim","tariff.nelshortst"
"MA01Z","Complex Open Upper or Lower Genital Tract Procedures",12,46,"No","-",0,3995,0,0,6382,249,0
"MA02Z","Very Major Open Upper or Lower Genital Tract Procedures",7,19,"No","-",0,3115,0,0,4646,249,0
"MA03A","Major Open Lower Genital Tract Procedures with CC",5,23,"No","-",0,2276,0,0,2941,249,0
"MA03B","Major Open Lower Genital Tract Procedures without CC",6,6,"No","-",0,2032,0,0,1604,249,0
"MA04A","Intermediate Open Lower Genital Tract Procedures with CC",6,8,"No","-",0,1803,0,0,2012,249,0
"MA04B","Intermediate Open Lower Genital Tract Procedures without CC",5,5,"No","-",0,1595,0,0,1430,249,0
"MA06Z","Major Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy",7,27,"No","-",0,2968,0,0,4713,249,0
"MA07C","Major Open Upper Genital Tract Procedures with Major CC",11,38,"No","-",0,3631,0,0,5731,249,0
"MA07D","Major Open Upper Genital Tract Procedures without Major CC",5,7,"No","-",0,2751,0,0,2908,249,0
"MA08Z","Major Laparoscopic or Endoscopic, Upper Genital Tract Procedures",5,5,"No","-",0,2174,0,0,2126,249,0
"MA09Z","Intermediate Laparoscopic or Endoscopic, Upper Genital Tract Procedures",5,6,"No","-",0,1559,0,0,2483,249,0
"MA10Z","Minor Laparoscopic or Endoscopic, Upper Genital Tract Procedures",5,5,"No","-",1083,954,0,0,1609,249,0
"MA11Z","Intermediate Open Upper Genital Tract Procedures",5,10,"No","-",0,1856,0,0,2739,249,0
"MA12Z","Resection or Ablation Procedures for Intra-uterine Lesions",5,5,"No","-",0,892,0,0,939,249,0
"MA17C","Dilation and Evacuation, less than 14 weeks gestation",5,5,"No","-",0,689,0,0,1018,249,0
"MA17D","Dilation and Evacuation, 14 to 20 weeks gestation",5,5,"No","-",0,568,0,0,1414,249,0
"MA18C","Medical Termination of Pregnancy, less than 14 weeks gestation",5,5,"Yes","100%",0,391,0,0,624,249,624
"MA18D","Medical Termination of Pregnancy, 14 to 20 weeks gestation",5,5,"Yes","100%",0,491,0,0,1013,249,1013
"MA19A","Vacuum Aspiration with Cannula, less than 14 weeks gestation",5,5,"No","-",0,612,0,0,953,249,0
"MA19B","Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",5,5,"No","-",0,666,0,0,1309,249,0
"MA20Z","Medical or Surgical Termination of Pregnancy, over 20 weeks gestation",5,5,"No","-",0,611,0,0,1368,249,0
"MA21Z","Diagnostic Hysteroscopy",5,5,"No","-",494,282,0,0,581,249,0
"MA22Z","Minor Lower Genital Tract Procedures Category 1",5,5,"No","-",0,786,0,0,960,249,0
"MA23Z","Minor Lower Genital Tract Procedures Category 2",5,5,"No","-",132,510,0,0,429,249,0
"MA24Z","Minor Upper Genital Tract Procedures Category 1",5,5,"No","-",0,870,0,0,795,249,0
"MA25Z","Minor Upper Genital Tract Procedures Category 2",5,5,"No","-",124,591,0,0,579,249,0
"MA26Z","Complex Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy",11,26,"No","-",0,3939,0,0,5849,249,0
"MA27Z","Minor Upper or Lower Genital Tract Procedures for Malignancy",5,5,"No","-",0,924,0,0,885,249,0
"MA28Z","Complex Laparoscopic or Endoscopic, Upper Genital Tract Procedures",6,19,"No","-",0,2772,0,0,3808,249,0
"MA29Z","Major Female Pelvic Peritoneum Adhesion Procedures",5,15,"No","-",0,1650,0,0,3267,249,0
"MA30Z","Intermediate Female Pelvic Peritoneum Adhesion Procedures",5,5,"No","-",0,1216,0,0,1427,249,0
"MB01A","Lower Genital Tract Disorders with CC",5,10,"Yes","40%",0,1490,0,0,1506,249,602
"MB01B","Lower Genital Tract Disorders without CC",5,5,"Yes","100%",0,905,0,0,677,249,677
"MB02Z","Genital Prolapse or Incontinence",8,13,"Yes","40%",0,1239,0,0,1604,249,641
"MB03A","Uterus Disorders (including Fibroids), Menstrual Disorders or Endometriosis, with CC",5,8,"Yes","40%",0,1463,0,0,1508,249,603
"MB03B","Uterus Disorders (including Fibroids), Menstrual Disorders or Endometriosis, without CC",5,5,"Yes","100%",0,883,0,0,590,249,590
"MB04A","Ovary, Fallopian Tube or Pelvic Disorders, with CC",5,12,"Yes","30%",0,1890,0,0,1986,249,595
"MB04B","Ovary, Fallopian Tube or Pelvic Disorders, without CC",5,6,"Yes","65%",0,1073,0,0,1172,249,761
"MB05A","Gynaecological Malignancy with length of stay 1 day or more",9,28,"Yes","30%",0,1636,0,0,3286,249,986
"MB05B","Gynaecological Malignancy with length of stay 0 days",5,5,"Yes","100%",0,294,0,0,439,249,439
"MB06Z","Other Gynaecological Conditions",5,8,"Yes","65%",0,1039,0,0,1092,249,709
"MB07Z","Gynaecological Fistula Conditions",7,24,"Yes","30%",0,1903,0,0,2878,249,863
"MB08Z","Threatened or Spontaneous Miscarriage",5,5,"Yes","100%",0,454,0,0,466,249,466
"PA01A","Nervous System Disorders with CC",5,10,"No","-",0,1056,0,0,1831,288,0
"PA01B","Nervous System Disorders without CC",5,5,"No","-",0,778,0,0,713,288,0
"PA02A","Epilepsy Syndrome with CC",5,5,"No","-",0,1300,0,0,1061,288,0
"PA02B","Epilepsy Syndrome without CC",5,5,"No","-",0,916,0,0,739,288,0
"PA03A","Febrile Convulsions, under 1 year",5,5,"No","-",0,731,0,0,878,288,0
"PA03B","Febrile Convulsions, 1 year and over",5,5,"No","-",0,659,0,0,584,288,0
"PA04A","Headaches and Migraines, with CC",5,5,"No","-",0,883,0,0,697,288,0
"PA04B","Headaches and Migraines, without CC",5,5,"No","-",0,673,0,0,550,288,0
"PA06Z","Head Injury with Intracranial Injury",5,9,"No","-",0,772,0,0,1776,288,0
"PA07A","Head Injury without Intracranial Injury, with CC",5,5,"No","-",0,967,0,0,602,288,0
"PA07B","Head Injury without Intracranial Injury, without CC",5,5,"No","-",0,661,0,0,505,288,0
"PA08A","Intermediate Injury without Intracranial Injury, with CC",5,5,"No","-",0,1910,0,0,1031,288,0
"PA08B","Intermediate Injury without Intracranial Injury, without CC",5,5,"No","-",0,741,0,0,838,288,0
"PA11Z","Acute Upper Respiratory Tract Infection and Common Cold",5,5,"No","-",0,566,0,0,484,288,0
"PA12Z","Asthma or Wheezing",5,5,"No","-",0,599,0,0,702,288,0
"PA14C","Lower Respiratory Tract Disorders without Acute Bronchiolitis, with length of stay 1 day or more, with CC",20,12,"No","-",0,4871,0,0,2240,288,0
"PA14D","Lower Respiratory Tract Disorders without Acute Bronchiolitis, with length of stay 1 day or more, without CC",11,6,"No","-",0,2630,0,0,1082,288,0
"PA14E","Lower Respiratory Tract Disorders without Acute Bronchiolitis, with length of stay 0 days",5,5,"No","-",0,504,0,0,399,288,0
"PA15A","Acute Bronchiolitis with CC",13,11,"No","-",0,2618,0,0,1808,288,0
"PA15B","Acute Bronchiolitis without CC",5,5,"No","-",0,939,0,0,858,288,0
"PA16A","Major Infections with CC",5,10,"No","-",0,1619,0,0,1740,288,0
"PA16B","Major Infections without CC",5,5,"No","-",0,617,0,0,809,288,0
"PA17A","Intermediate Infections with CC",5,8,"No","-",0,1121,0,0,1261,288,0
"PA17B","Intermediate Infections without CC",5,5,"No","-",0,519,0,0,799,288,0
"PA18A","Minor Infections with CC",5,5,"No","-",0,845,0,0,960,288,0
"PA18B","Minor Infections without CC",5,5,"No","-",0,417,0,0,525,288,0
"PA19A","Viral Infections with length of stay 1 day or less",5,5,"No","-",0,435,0,0,455,288,0
"PA19B","Viral Infections with length of stay 2 days or more",5,5,"No","-",0,1654,0,0,1282,288,0
"PA20A","Fever Unspecified with CC",5,5,"No","-",0,970,0,0,1008,288,0
"PA20B","Fever Unspecified without CC",5,5,"No","-",0,369,0,0,599,288,0
"PA21A","Infectious or Non-Infectious Gastroenteritis, with CC",8,5,"No","-",0,1728,0,0,913,288,0
"PA21B","Infectious or Non-Infectious Gastroenteritis, without CC",5,5,"No","-",0,646,0,0,558,288,0
"PA22Z","Chest Pain",5,5,"No","-",0,841,0,0,459,288,0
"PA23A","Cardiac Conditions with CC",5,16,"No","-",0,1445,0,0,3257,288,0
"PA23B","Cardiac Conditions without CC",5,8,"No","-",0,970,0,0,1217,288,0
"PA24Z","Arrhythmia or Conduction Disorders",5,5,"No","-",0,1429,0,0,737,288,0
"PA25A","Major Gastrointestinal Disorders with CC",8,13,"No","-",0,2270,0,0,2650,288,0
"PA25B","Major Gastrointestinal Disorders without CC",5,5,"No","-",0,1352,0,0,1103,288,0
"PA26A","Other Gastrointestinal Disorders with CC",5,5,"No","-",0,1487,0,0,1054,288,0
"PA26B","Other Gastrointestinal Disorders without CC",5,5,"No","-",0,835,0,0,589,288,0
"PA27Z","Inflammatory Bowel Disease",5,14,"No","-",0,637,0,0,1959,288,0
"PA28A","Feeding Difficulties and Vomiting, with CC",10,5,"No","-",0,2099,0,0,1024,288,0
"PA28B","Feeding Difficulties and Vomiting, without CC",5,5,"No","-",0,828,0,0,551,288,0
"PA29Z","Abdominal Pain",5,5,"No","-",0,691,0,0,580,288,0
"PA30A","Faltering Growth (Failure to Thrive) with CC",5,14,"No","-",0,1161,0,0,2157,288,0
"PA30B","Faltering Growth (Failure to Thrive) without CC",5,5,"No","-",0,673,0,0,779,288,0
"PA31Z","Major Injury without Intracranial Injury",14,26,"No","-",0,1653,0,0,3094,288,0
"PA32A","Minor Injury without Intracranial Injury, with CC",5,5,"No","-",0,636,0,0,642,288,0
"PA32B","Minor Injury without Intracranial Injury, without CC",5,5,"No","-",0,636,0,0,543,288,0
"PA34A","Musculoskeletal or Connective Tissue Disorders, with CC",5,5,"No","-",0,988,0,0,967,288,0
"PA34B","Musculoskeletal or Connective Tissue Disorders, without CC",5,5,"No","-",0,688,0,0,648,288,0
"PA35A","Skin Disorders with CC",5,8,"No","-",0,955,0,0,1189,288,0
"PA35B","Skin Disorders without CC",5,5,"No","-",0,608,0,0,602,288,0
"PA36Z","Endocrine Disorders, excluding Diabetes Mellitus",5,8,"No","-",0,703,0,0,1120,288,0
"PA38C","Renal Disease with Renal Failure, with length of stay 0 days",5,5,"No","-",0,504,0,0,592,288,0
"PA38D","Renal Disease with Renal Failure, with length of stay 1 day or more",9,14,"No","-",0,3546,0,0,2605,288,0
"PA40A","Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC",25,22,"No","-",0,7577,0,0,5297,288,0
"PA40B","Acute Lymphoblastic Leukaemia with length of stay 1 day or more, without CC",11,14,"No","-",0,4103,0,0,3462,288,0
"PA41Z","Other Haematological Malignancies with length of stay 1 day or more",51,35,"No","-",0,8875,0,0,7164,288,0
"PA42Z","Brain Tumours with length of stay 1 day or more",9,9,"No","-",0,3052,0,0,2782,288,0
"PA43A","Other Neoplasms with length of stay 1 day or more, with CC",10,15,"No","-",0,3390,0,0,4092,288,0
"PA43B","Other Neoplasms with length of stay 1 day or more, without CC",7,10,"No","-",0,2600,0,0,2395,288,0
"PA44Z","Neoplasm Diagnoses with length of stay 0 days",5,5,"No","-",0,533,0,0,536,288,0
"PA45Z","Febrile Neutropenia with Malignancy",46,12,"No","-",0,11292,0,0,3619,288,0
"PA46Z","Paediatric Thalassaemia",5,5,"No","-",0,567,0,0,985,288,0
"PA47Z","Sickle-cell Anaemia with Crisis",5,9,"No","-",0,815,0,0,1531,288,0
"PA48A","Blood Cell Disorders with CC",5,11,"No","-",0,1343,0,0,2382,288,0
"PA48B","Blood Cell Disorders without CC",5,5,"No","-",0,645,0,0,970,288,0
"PA49Z","Coagulation Disorders",5,5,"No","-",0,550,0,0,637,288,0
"PA50Z","Ingestion Poisoning or Allergies",5,5,"No","-",0,453,0,0,503,288,0
"PA51Z","Child Safeguarding (welfare and protection)",5,5,"No","-",0,616,0,0,936,288,0
"PA54Z","Convalescent or other Relief Care",5,5,"No","-",0,957,0,0,590,288,0
"PA55Z","Respite Care",5,5,"No","-",0,1193,0,0,844,288,0
"PA56A","Paediatric Admission for Unexplained Symptoms, with CC",5,5,"No","-",0,1112,0,0,751,288,0
"PA56B","Paediatric Admission for Unexplained Symptoms, without CC",5,5,"No","-",0,706,0,0,552,288,0
"PA57Z","Examination, Follow-up, Special Screening or other Admissions, with length of stay 1 day or more",5,5,"No","-",0,1766,0,0,826,288,0
"PA58Z","Examination, Follow-up, Special Screening or other Admissions, with length of stay 0 days",5,5,"No","-",0,427,0,0,346,288,0
"PA59C","Major Congenital Conditions, under 1 year, with CC",5,29,"No","-",0,1504,0,0,2734,288,0
"PA59D","Major Congenital Conditions, under 1 year, without CC",5,5,"No","-",0,754,0,0,854,288,0
"PA59E","Major Congenital Conditions, 1 year and over, with CC",5,13,"No","-",0,1174,0,0,2234,288,0
"PA59F","Major Congenital Conditions, 1 year and over, without CC",5,5,"No","-",0,821,0,0,780,288,0
"PA60C","Other Congenital Conditions, under 1 year, with CC",5,9,"No","-",0,970,0,0,1516,288,0
"PA60D","Other Congenital Conditions, under 1 year, without CC",5,5,"No","-",0,664,0,0,546,288,0
"PA60E","Other Congenital Conditions, 1 year and over, with CC",5,8,"No","-",0,952,0,0,1470,288,0
"PA60F","Other Congenital Conditions, 1 year and over, without CC",5,5,"No","-",0,772,0,0,746,288,0
"PA62Z","Syncope and Collapse",5,5,"No","-",0,679,0,0,502,288,0
"PA63A","Head, Neck and Ear Disorders with length of stay 0 days",5,5,"No","-",0,511,0,0,351,288,0
"PA63B","Head, Neck and Ear Disorders with length of stay 1 day or more, with CC",5,5,"No","-",0,1524,0,0,994,288,0
"PA63C","Head, Neck and Ear Disorders with length of stay 1 day or more, without CC",5,5,"No","-",0,1402,0,0,720,288,0
"PA64A","Non-Surgical Ophthalmology with length of stay 0 days",5,5,"No","-",0,552,0,0,355,288,0
"PA64B","Non-Surgical Ophthalmology with length of stay 1 day or more, with CC",5,6,"No","-",0,1522,0,0,1274,288,0
"PA64C","Non-Surgical Ophthalmology with length of stay 1 day or more, without CC",6,6,"No","-",0,1415,0,0,1120,288,0
"PA65A","Upper Respiratory Tract Disorders with length of stay 0 days",5,5,"No","-",0,504,0,0,348,288,0
"PA65B","Upper Respiratory Tract Disorders with length of stay 1 day or more, with CC",5,6,"No","-",0,1665,0,0,1425,288,0
"PA65C","Upper Respiratory Tract Disorders with length of stay 1 day or more, without CC",5,5,"No","-",0,668,0,0,584,288,0
"PA66Z","Rash or Other Non-Specific Skin Eruption",5,5,"No","-",0,356,0,0,491,288,0
"PA67Z","Diabetes Mellitus, with Ketoacidosis or Coma",10,6,"No","-",0,1459,0,0,1055,288,0
"PA68Z","Diabetes Mellitus, without Ketoacidosis or Coma",5,5,"No","-",0,1207,0,0,954,288,0
"PA69Z","Nephritic and Nephrotic Renal Diseases",5,9,"No","-",0,662,0,0,1350,288,0
"PA70Z","Other Renal Diseases",5,5,"No","-",0,687,0,0,577,288,0
"PA71Z","Paediatric Hepatobiliary or Pancreatic Disorders",5,9,"No","-",0,2225,0,0,1760,288,0
"PA72Z","Metabolic Disorders",5,9,"No","-",0,1922,0,0,2365,288,0
"PB01Z","Major Neonatal Diagnoses",10,14,"No","-",0,1375,0,0,1148,288,0
"PB02Z","Minor Neonatal Diagnoses",5,14,"No","-",0,404,0,0,770,288,0
"PB03Z","Healthy Baby",5,5,"No","-",0,0,0,0,0,0,0
"QZ01A","Aortic or Abdominal Surgery, with CC",24,50,"No","-",0,7157,0,0,8719,218,0
"QZ01B","Aortic or Abdominal Surgery, without CC",14,25,"No","-",0,5380,0,0,5633,218,0
"QZ02A","Lower Limb Arterial Surgery with CC",19,58,"No","-",0,6141,0,0,9116,218,0
"QZ02B","Lower Limb Arterial Surgery without CC",11,25,"No","-",0,4461,0,0,5871,218,0
"QZ03Z","Bypasses to Tibial Arteries",31,69,"No","-",0,8443,0,0,12510,218,0
"QZ04Z","Extracranial or Upper Limb Arterial Surgery",5,27,"No","-",0,3801,0,0,5475,218,0
"QZ05A","Miscellaneous Vascular Procedures with CC",5,32,"No","-",0,1533,0,0,4079,218,0
"QZ05B","Miscellaneous Vascular Procedures without CC",5,14,"No","-",229,1084,0,0,2155,218,0
"QZ11A","Amputations with Major CC",109,126,"No","-",0,13737,0,0,15871,218,0
"QZ11B","Amputations without Major CC",50,86,"No","-",0,8599,0,0,11227,218,0
"QZ12Z","Foot Procedures for Diabetes or Arterial Disease, or Procedures to Amputation Stumps",13,52,"No","-",0,2534,0,0,6716,218,0
"QZ13A","Vascular Access for Renal Replacement Therapy, with CC",5,10,"No","-",0,1218,0,0,1222,218,0
"QZ13B","Vascular Access for Renal Replacement Therapy, without CC",5,10,"No","-",0,1218,0,0,1222,218,0
"QZ14A","Vascular Access except for Renal Replacement Therapy, with CC",5,8,"No","-",0,474,0,0,1127,218,0
"QZ14B","Vascular Access except for Renal Replacement Therapy, without CC",5,5,"No","-",213,398,0,0,881,218,0
"QZ15A","Therapeutic Endovascular Procedures with Major CC",62,94,"No","-",0,5243,0,0,8173,218,0
"QZ15B","Therapeutic Endovascular Procedures with Intermediate CC",5,42,"No","-",0,1395,0,0,4873,218,0
"QZ15C","Therapeutic Endovascular Procedures without CC",5,21,"No","-",0,807,0,0,3126,218,0
"QZ16A","Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, with Major CC",35,77,"No","-",0,5695,0,0,7121,218,0
"QZ16B","Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, with Intermediate CC",5,36,"No","-",0,1258,0,0,4090,218,0
"QZ16C","Diagnostic Vascular Radiology or other Transluminal Diagnostic Procedures, without CC",5,19,"No","-",0,1059,0,0,2422,218,0
"QZ17A","Non-Surgical Peripheral Vascular Disease with Major CC",52,52,"Yes","30%",0,3189,0,0,4583,218,1375
"QZ17B","Non-Surgical Peripheral Vascular Disease with Intermediate CC",5,19,"Yes","30%",0,976,0,0,2676,218,803
"QZ17C","Non-Surgical Peripheral Vascular Disease without CC",5,8,"Yes","40%",0,473,0,0,1509,218,603
"QZ19Z","Blood Vessel Injury with No Significant Procedure",114,8,"Yes","40%",0,446,0,0,1684,218,674
"QZ20Z","Deep Vein Thrombosis",5,10,"No","-",0,451,0,0,562,218,0
"QZ21A","Re-do Varicose Vein Procedures with CC (includes Ulceration)",5,5,"No","-",0,1395,0,0,1395,218,0
"QZ21B","Re-do Varicose Vein Procedures, without CC",5,5,"No","-",0,1356,0,0,1356,218,0
"QZ22A","Primary Varicose Vein Procedures with CC (includes Ulceration)",5,41,"No","-",0,1209,0,0,4214,218,0
"QZ22B","Primary Varicose Vein Procedures, without CC",5,10,"No","-",0,1049,0,0,1516,218,0
"QZ23Z","Thoracoabdominal Aneurysm Repair",36,68,"No","-",0,12724,0,0,12270,218,0
"RC01Z","Major Uroradiology Interventional Radiology Procedures",23,33,"No","-",0,2943,0,0,3925,227,0
"RC02Z","Intermediate Uroradiology Interventional Radiology Procedures",5,33,"No","-",0,1169,0,0,3925,227,0
"RC11A","Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, One Branched Stent Graft",12,30,"No","-",0,4232,0,0,7332,227,0
"RC11B","Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, One Fenestrated Stent Graft",12,30,"No","-",0,4232,0,0,7332,227,0
"RC11C","Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, One Stent Graft",12,30,"No","-",0,4232,0,0,7748,227,0
"RC11D","Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, Two Stent Grafts",12,22,"No","-",0,4232,0,0,8109,227,0
"RC11E","Endovascular Stent Graft for Ruptured Abdominal Aortic Aneurysm, Three or more Stent Grafts",12,27,"No","-",0,4232,0,0,9509,227,0
"RC12A","Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Branched Stent Graft",11,35,"No","-",0,6137,0,0,6137,227,0
"RC12B","Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Fenestrated Stent Graft",11,35,"No","-",0,6137,0,0,6137,227,0
"RC12C","Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Stent Graft",11,35,"No","-",0,6137,0,0,6137,227,0
"RC12D","Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Two Stent Grafts",11,35,"No","-",0,6137,0,0,6137,227,0
"RC12E","Infrarenal or Aorto-Uni-Iliac Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Three or more Stent Grafts",11,35,"No","-",0,6137,0,0,6137,227,0
"RC13A","Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Branched Stent Graft",16,42,"No","-",0,6137,0,0,6137,227,0
"RC13B","Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Fenestrated Stent Graft",16,42,"No","-",0,6137,0,0,6137,227,0
"RC13C","Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, One Stent Graft",16,42,"No","-",0,6137,0,0,6137,227,0
"RC13D","Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Two Stent Grafts",16,42,"No","-",0,6137,0,0,6137,227,0
"RC13E","Other Endovascular Stent Graft for Non-Ruptured Abdominal Aortic Aneurysm, Three or more Stent Grafts",16,42,"No","-",0,6137,0,0,6137,227,0
"RC14Z","Major Vascular Interventional Radiology Procedures",5,48,"No","-",0,1911,0,0,4601,227,0
"RC15Z","Intermediate Vascular Interventional Radiology Procedures",16,48,"No","-",0,1245,0,0,4601,227,0
"RC16Z","Minor Vascular Interventional Radiology Procedures",5,47,"No","-",0,997,0,0,4601,227,0
"RC31Z","Major Hepatobiliary Interventional Radiology Procedures",40,40,"No","-",0,4024,0,0,4024,227,0
"RC32Z","Intermediate Hepatobiliary Interventional Radiology Procedures",40,40,"No","-",0,4024,0,0,4024,227,0
"RC33Z","Minor Hepatobiliary Interventional Radiology Procedures",40,40,"No","-",0,4024,0,0,4024,227,0
"RC41Z","Uterine Fibroid Embolisation",5,5,"No","-",0,2503,0,0,3653,227,0
"RC42Z","Major Obstetric or Gynaecology, Interventional Radiology Procedures",26,28,"No","-",0,1626,0,0,5163,227,0
"RC51Z","Major Neurology Interventional Radiology Procedures",10,35,"No","-",0,2169,0,0,7088,227,0
"SA01D","Aplastic Anaemia with CC",18,18,"Yes","30%",0,2175,0,0,2645,232,793
"SA01F","Aplastic Anaemia without CC",5,12,"Yes","30%",0,562,0,0,1943,232,583
"SA02D","Coagulation Defect with CC",5,5,"Yes","30%",0,459,0,0,1187,232,357
"SA02F","Coagulation Defect without CC",5,5,"Yes","100%",0,459,0,0,1187,232,1187
"SA03D","Haemolytic Anaemia with CC",5,18,"No","-",0,467,0,0,2630,232,0
"SA03F","Haemolytic Anaemia without CC",5,14,"No","-",0,386,0,0,1838,232,0
"SA04D","Iron Deficiency Anaemia with CC",5,21,"No","-",0,391,0,0,1962,232,0
"SA04F","Iron Deficiency Anaemia without CC",5,6,"No","-",0,288,0,0,827,232,0
"SA05D","Megaloblastic Anaemia with CC",5,22,"No","-",0,450,0,0,1861,232,0
"SA05F","Megaloblastic Anaemia without CC",5,11,"No","-",0,344,0,0,1143,232,0
"SA06D","Myelodysplastic Syndrome with CC",5,25,"Yes","30%",0,614,0,0,3346,232,1004
"SA06F","Myelodysplastic Syndrome without CC",5,13,"Yes","40%",0,286,0,0,2108,232,843
"SA07D","Myeloproliferative Disorder with CC",5,20,"Yes","30%",0,345,0,0,3256,232,976
"SA07F","Myeloproliferative Disorder without CC",5,5,"Yes","65%",0,281,0,0,855,232,556
"SA08D","Other Haematological or Splenic Disorders, with CC",5,19,"Yes","30%",0,476,0,0,2526,232,758
"SA08F","Other Haematological or Splenic Disorders, without CC",5,8,"Yes","40%",0,312,0,0,1473,232,589
"SA09D","Other Red Blood Cell Disorders with CC",5,19,"Yes","30%",0,444,0,0,2269,232,681
"SA09F","Other Red Blood Cell Disorders without CC",5,6,"Yes","40%",0,354,0,0,1313,232,525
"SA10E","Sickle Cell Anaemia with Crisis, or with CC",5,13,"Yes","40%",0,906,0,0,1769,232,708
"SA10F","Sickle Cell Anaemia without CC",5,5,"Yes","100%",0,428,0,0,622,232,622
"SA11Z","Thalassaemia",5,5,"Yes","100%",0,367,0,0,693,232,693
"SA12D","Thrombocytopenia with CC",5,16,"Yes","30%",0,386,0,0,2688,232,807
"SA12F","Thrombocytopenia without CC",5,9,"Yes","40%",0,382,0,0,1898,232,759
"SA13A","Single Plasma Exchange, Leucophoresis or Red Cell Exchange, with length of stay 2 days or less, 19 years and over",5,5,"No","-",142,412,0,0,623,232,0
"SA13B","Single Plasma Exchange, Leucophoresis or Red Cell Exchange, with length of stay 2 days or less, 18 years and under",5,5,"No","-",171,593,0,0,592,232,0
"SA14Z","Plasma Exchanges 2 to 9",18,45,"No","-",0,3149,0,0,7656,232,0
"SA15Z","Plasma Exchanges 10 to 19",18,55,"No","-",0,3149,0,0,13127,232,0
"SA16Z","Plasma Exchanges 20 or more",18,55,"No","-",0,3149,0,0,13127,232,0
"SA17D","Malignant Disorders of Lymphatic or Haematological Systems, with CC",5,26,"Yes","30%",0,392,0,0,3408,232,1022
"SA17F","Malignant Disorders of Lymphatic or Haematological Systems, without CC",5,5,"Yes","40%",0,368,0,0,1181,232,472
"SA18Z","Bone Marrow Harvest",5,6,"No","-",0,1533,0,0,2209,232,0
"SA24D","Acute Lymphoblastic Leukaemia with CC",5,65,"Yes","30%",0,1445,0,0,8515,232,2555
"SA24F","Acute Lymphoblastic Leukaemia without CC",5,13,"Yes","30%",0,644,0,0,3635,232,1090
"SA25D","Acute Myeloid Leukaemia with CC",25,54,"Yes","30%",0,3223,0,0,6926,232,2077
"SA25F","Acute Myeloid Leukaemia without CC",5,20,"Yes","30%",0,634,0,0,4220,232,1266
"SA30Z","Plasma Cell Disorders",5,30,"Yes","30%",0,345,0,0,4032,232,1210
"SA31Z","Malignant Lymphoma, including Hodgkin's and non-Hodgkin's",5,29,"Yes","30%",0,759,0,0,3967,232,1191
"SA32Z","Chronic Lymphocytic Leukaemia and Related Disorders",5,23,"Yes","30%",0,349,0,0,3505,232,1051
"SA33Z","Diagnostic Bone Marrow Extraction",5,5,"No","-",0,434,0,0,557,232,0
"SB97Z","Same Day Chemotherapy Admission or Attendance",5,5,"No","-",0,0,0,0,0,0,0
"SC97Z","Same Day External Beam Radiotherapy Admission or Attendance",5,5,"No","-",0,0,0,0,0,0,0
"UZ01Z","Data Invalid for Grouping",5,5,"No","-",0,0,0,0,0,0,0
"VA10A","Multiple Trauma Diagnoses score <=23, with no Interventions",5,5,"Yes","40%",0,1296,0,0,1296,211,518
"VA10B","Multiple Trauma Diagnoses score 24-32, with no Interventions",21,21,"Yes","30%",0,1824,0,0,1824,211,547
"VA10C","Multiple Trauma Diagnoses score 33-50, with no Interventions",37,37,"Yes","30%",0,3639,0,0,3639,211,1092
"VA10D","Multiple Trauma Diagnoses score >=51, with no Interventions",66,66,"Yes","30%",0,6022,0,0,6022,211,1807
"VA11A","Multiple Trauma Diagnoses score <=23, with Interventions score 1-8",8,8,"No","-",0,1621,0,0,1621,211,0
"VA11B","Multiple Trauma Diagnoses score 24-32, with Interventions score 1-8",16,16,"No","-",0,2261,0,0,2261,211,0
"VA11C","Multiple Trauma Diagnoses score 33-50, with Interventions score 1-8",35,35,"No","-",0,3795,0,0,3795,211,0
"VA11D","Multiple Trauma Diagnoses score >=51, with Interventions score 1-8",71,71,"No","-",0,7114,0,0,7114,211,0
"VA12A","Multiple Trauma Diagnoses score <=23, with Interventions score 9-18",21,21,"No","-",0,3521,0,0,3521,211,0
